episode,step,temperature_C,pressure_Torr,precursor_flow_sccm,carrier_flow_sccm,rf_power_W,deposition_time_s,current_thickness_nm,film_uniformity_pct,defect_rate_pct,action,reward,next_thickness_nm,done
273,16,677.079,1.1412,59.304,131.936,125.274,6.414,74.862,95.519,1.055,decrease_carrier_flow,32.041,78.568,False
273,17,674.385,1.1328,59.813,132.814,122.376,6.643,78.568,96.756,1.018,decrease_rf_power,42.034,82.423,False
273,18,675.264,1.1477,62.288,130.228,123.398,6.861,82.423,96.969,1.122,decrease_carrier_flow,51.468,86.614,False
273,19,675.98,1.1452,60.23,133.487,117.64,7.061,86.614,95.534,1.148,decrease_rf_power,61.166,90.907,False
273,20,677.904,1.1543,58.994,135.895,121.825,7.13,90.907,96.554,0.981,increase_rf_power,81.947,95.471,False
273,21,677.915,1.1747,59.614,135.177,119.084,7.082,95.471,96.338,0.851,decrease_rf_power,154.398,99.926,True
273,22,677.821,1.146,59.083,132.481,119.439,7.323,99.926,96.752,0.944,decrease_carrier_flow,83.398,104.347,False
273,23,678.803,1.1613,59.716,134.225,115.424,7.559,104.347,96.205,0.728,decrease_rf_power,65.971,109.039,False
273,24,675.631,1.1487,58.885,135.719,117.266,8.01,109.039,96.899,0.823,decrease_temperature,52.75,113.692,False
273,25,680.413,1.1936,58.056,138.121,114.391,7.808,113.692,95.996,0.865,increase_temperature,39.54,118.572,False
273,26,682.688,1.1581,58.175,136.636,115.078,7.897,118.572,96.485,0.801,increase_temperature,32.454,123.516,False
273,27,681.319,1.1163,58.951,137.788,116.883,7.599,123.516,95.298,1.021,increase_rf_power,22.108,128.249,False
273,28,678.662,1.1476,58.174,138.242,116.241,7.484,128.249,96.094,0.749,decrease_temperature,21.204,132.843,False
273,29,678.33,1.1754,58.191,136.832,123.154,7.486,130.0,97.866,0.792,increase_rf_power,23.123,134.325,False
273,30,676.466,1.201,57.242,137.928,125.299,8.107,130.0,96.007,0.904,increase_rf_power,18.056,134.768,False
273,31,674.354,1.1731,57.636,135.262,125.703,7.528,130.0,95.912,1.068,decrease_carrier_flow,17.129,134.178,False
273,32,668.951,1.1967,57.647,134.56,127.01,7.662,130.0,96.348,1.176,decrease_temperature,17.586,133.618,False
273,33,665.765,1.2018,58.851,134.816,125.835,7.251,130.0,95.901,1.242,decrease_temperature,16.497,133.308,False
273,34,666.951,1.1918,58.024,133.899,128.722,6.793,130.0,95.783,1.224,increase_rf_power,16.531,133.237,False
273,35,666.456,1.1594,59.562,134.159,129.011,6.359,130.0,95.505,1.202,increase_precursor_flow,16.414,133.021,False
273,36,662.597,1.1613,60.342,133.258,129.563,6.033,130.0,95.235,1.276,decrease_temperature,15.488,132.837,False
273,37,660.889,1.1367,61.881,135.405,128.223,7.049,130.0,96.571,1.34,increase_carrier_flow,17.183,133.19,False
273,38,663.231,1.1393,60.875,135.345,127.068,6.674,130.0,96.084,1.27,increase_temperature,16.854,133.155,False
273,39,666.709,1.1433,62.105,133.756,125.087,6.674,130.0,96.261,1.292,increase_temperature,16.815,133.405,False
274,0,725.172,1.155,36.386,102.873,121.717,11.735,2.385,95.968,1.071,observe,2.167,6.664,False
274,1,723.821,1.1134,37.303,101.332,119.859,11.627,6.664,97.649,0.881,decrease_rf_power,7.224,11.21,False
274,2,721.343,1.1603,39.488,102.05,120.202,11.608,11.21,95.807,1.0,decrease_temperature,2.807,15.912,False
274,3,719.458,1.1766,39.523,103.692,118.488,11.225,15.912,96.781,0.868,decrease_temperature,6.137,20.479,False
274,4,716.893,1.1633,39.601,104.752,118.431,11.435,20.479,96.868,0.877,decrease_temperature,6.592,25.462,False
274,5,714.509,1.2105,39.679,104.62,119.054,11.777,25.462,97.325,0.798,decrease_temperature,8.643,30.809,False
274,6,712.347,1.1456,40.508,106.134,116.058,11.382,30.809,96.534,0.655,decrease_rf_power,8.965,35.893,False
274,7,712.499,1.1483,40.497,105.25,113.612,10.917,35.893,97.417,0.577,decrease_rf_power,12.325,40.883,False
274,8,712.197,1.1198,39.114,106.578,116.492,11.043,40.883,97.433,0.809,increase_rf_power,11.602,45.591,False
274,9,716.042,1.1046,39.416,105.132,111.561,10.471,45.591,96.378,0.823,decrease_rf_power,10.869,50.145,False
274,10,717.198,1.1034,37.8,103.556,111.99,10.553,50.145,97.397,0.807,decrease_precursor_flow,14.757,54.531,False
274,11,717.491,1.1157,38.705,103.442,111.713,10.627,54.531,96.648,0.764,increase_precursor_flow,15.855,59.017,False
274,12,713.93,1.1275,39.107,103.744,112.582,10.558,59.017,97.514,0.904,decrease_temperature,19.745,64.003,False
274,13,712.487,1.1246,38.99,105.83,107.267,10.725,64.003,97.849,0.643,decrease_rf_power,26.685,68.87,False
274,14,709.014,1.1719,38.979,107.264,106.499,11.067,68.87,98.117,0.579,decrease_temperature,33.785,74.192,False
274,15,711.724,1.1852,37.167,109.314,107.953,10.979,74.192,96.48,0.695,increase_temperature,36.858,78.981,False
274,16,712.84,1.1882,37.402,108.501,105.662,10.99,78.981,96.937,0.719,decrease_rf_power,47.217,83.839,False
274,17,714.576,1.2126,36.919,106.014,106.751,10.905,83.839,96.775,0.858,decrease_carrier_flow,57.779,88.48,False
274,18,713.748,1.2595,37.7,107.595,106.43,10.656,88.48,97.371,0.674,increase_carrier_flow,76.364,93.22,False
274,19,715.174,1.2742,35.98,108.527,108.846,10.199,93.22,97.973,0.647,increase_rf_power,96.96,97.642,False
274,20,714.459,1.2519,34.794,108.999,109.22,9.927,97.642,96.992,0.815,decrease_precursor_flow,148.087,101.479,True
274,21,712.808,1.2537,35.347,110.374,109.958,9.975,101.479,96.728,0.766,decrease_temperature,79.383,105.528,False
274,22,713.0,1.264,34.583,111.336,106.161,10.18,105.528,96.258,0.648,decrease_rf_power,64.555,109.575,False
274,23,714.099,1.2671,34.789,111.051,105.145,10.216,109.575,96.536,0.613,increase_temperature,53.491,113.645,False
274,24,712.696,1.271,35.616,108.052,103.887,10.279,113.645,97.162,0.661,decrease_carrier_flow,44.463,117.911,False
274,25,711.134,1.2821,35.842,107.935,108.88,10.643,117.911,97.659,0.768,increase_rf_power,36.343,122.43,False
274,26,710.584,1.2542,36.806,107.913,111.13,10.888,122.43,97.47,0.843,increase_rf_power,29.006,126.896,False
274,27,710.227,1.2629,37.847,105.719,106.043,10.842,126.896,98.091,0.716,decrease_rf_power,26.218,131.486,False
274,28,712.831,1.2618,38.969,105.859,107.046,11.485,130.0,98.351,0.538,increase_temperature,25.012,134.962,False
274,29,712.801,1.2759,38.477,106.29,107.97,11.672,130.0,96.611,0.72,increase_rf_power,19.902,135.144,False
274,30,712.16,1.2766,38.168,106.591,106.457,11.528,130.0,97.235,0.614,decrease_rf_power,22.211,134.91,False
274,31,712.779,1.3021,39.735,106.427,113.389,11.713,130.0,98.325,0.67,increase_rf_power,23.608,135.291,False
274,32,712.75,1.2946,38.445,107.913,114.126,11.914,130.0,95.755,0.855,increase_carrier_flow,16.941,135.314,False
274,33,711.25,1.3191,37.195,108.461,112.56,11.982,130.0,97.136,0.724,decrease_rf_power,20.954,135.04,False
274,34,710.296,1.3504,38.447,111.318,112.694,11.959,130.0,96.498,0.625,increase_carrier_flow,20.368,135.178,False
274,35,709.297,1.3331,39.051,112.556,107.913,11.734,130.0,97.234,0.639,decrease_rf_power,21.626,135.352,False
274,36,708.916,1.3427,39.495,110.666,103.555,11.722,130.0,96.973,0.785,decrease_rf_power,19.846,135.468,False
274,37,710.653,1.332,37.807,111.826,101.562,11.561,130.0,96.35,0.601,decrease_rf_power,20.563,134.881,False
274,38,709.641,1.3117,37.199,114.541,103.41,11.522,130.0,97.515,0.785,increase_carrier_flow,21.57,134.702,False
274,39,713.102,1.3084,37.546,112.881,104.072,11.728,130.0,97.946,0.753,increase_temperature,22.335,135.1,False
275,0,747.624,1.483,48.077,115.489,108.11,5.964,3.99,96.779,1.342,observe,2.452,5.389,False
275,1,750.935,1.4912,47.377,113.328,108.973,5.661,5.389,97.547,1.404,increase_temperature,3.569,6.573,False
275,2,750.82,1.5066,47.405,112.936,107.88,5.696,6.573,97.553,1.397,decrease_rf_power,3.67,7.71,False
275,3,748.175,1.5192,47.503,113.367,107.27,5.708,7.71,96.456,1.25,decrease_temperature,2.69,9.003,False
275,4,746.783,1.4926,48.108,115.135,105.793,5.869,9.003,96.944,1.251,increase_carrier_flow,3.694,10.436,False
275,5,745.472,1.5082,47.873,116.039,104.515,5.966,10.436,97.127,1.172,decrease_temperature,4.735,11.917,False
275,6,743.282,1.51,49.261,117.226,109.46,6.789,11.917,97.161,1.206,increase_rf_power,4.479,13.677,False
275,7,742.195,1.521,49.517,117.156,108.582,6.829,13.677,96.653,1.092,decrease_temperature,4.457,15.468,False
275,8,740.575,1.5076,49.718,117.277,107.106,6.679,15.468,96.492,1.057,decrease_temperature,4.544,17.385,False
275,9,741.94,1.4735,48.678,118.96,104.215,7.128,17.385,96.181,1.052,decrease_rf_power,4.003,19.316,False
275,10,739.321,1.5085,49.88,116.873,108.154,6.761,19.316,96.725,1.069,increase_rf_power,5.16,21.515,False
275,11,740.324,1.4866,48.469,116.223,108.363,6.113,21.515,98.166,1.147,decrease_precursor_flow,7.647,23.219,False
275,12,735.533,1.4867,48.828,116.199,110.33,6.027,23.219,96.811,1.082,decrease_temperature,5.636,25.252,False
275,13,736.228,1.5041,49.185,115.084,114.337,5.792,25.252,95.361,1.097,increase_rf_power,2.807,27.01,False
275,14,735.232,1.5058,48.356,117.56,112.87,5.616,27.01,96.957,1.195,increase_carrier_flow,5.421,28.775,False
275,15,736.283,1.5185,48.476,116.331,111.329,4.95,28.775,97.18,1.087,decrease_rf_power,6.999,30.259,False
275,16,737.149,1.566,48.582,117.192,111.62,4.705,30.259,95.883,1.206,increase_temperature,3.64,31.545,False
275,17,739.007,1.5636,50.352,116.853,113.802,4.631,31.545,95.639,1.136,increase_rf_power,3.888,32.826,False
275,18,739.14,1.5849,50.399,118.903,112.897,4.353,32.826,95.51,1.119,increase_carrier_flow,3.976,34.042,False
275,19,739.123,1.5776,50.525,119.05,118.387,4.282,34.042,96.473,1.026,increase_rf_power,6.822,35.184,False
275,20,736.722,1.5222,49.406,118.751,120.468,4.675,35.184,96.522,1.179,decrease_temperature,5.884,36.699,False
275,21,733.762,1.4964,50.181,121.598,123.875,4.481,36.699,95.132,1.131,increase_rf_power,3.764,38.133,False
275,22,737.6,1.4827,49.511,121.164,123.089,4.494,38.133,95.696,1.168,increase_temperature,4.823,39.391,False
275,23,738.063,1.4675,49.684,120.165,125.096,4.579,39.391,96.944,1.264,increase_rf_power,6.824,40.814,False
275,24,736.863,1.4465,51.004,123.05,127.978,4.917,40.814,96.171,1.199,increase_carrier_flow,6.085,42.391,False
275,25,736.186,1.4262,51.34,123.572,125.679,4.693,42.391,96.335,1.142,decrease_rf_power,7.296,44.047,False
275,26,735.77,1.3932,52.001,122.973,124.594,4.835,44.047,96.422,1.122,decrease_rf_power,8.093,45.91,False
275,27,736.568,1.3947,52.313,124.185,124.152,5.142,45.91,95.907,1.259,increase_carrier_flow,6.459,47.758,False
275,28,737.45,1.3907,52.297,123.737,123.649,4.772,47.758,96.295,1.073,increase_temperature,9.318,49.433,False
275,29,733.132,1.3503,53.474,126.613,124.342,4.719,49.433,95.624,1.152,decrease_temperature,8.079,51.497,False
275,30,733.754,1.3439,51.616,128.277,122.907,4.508,51.497,96.877,1.133,decrease_precursor_flow,11.453,53.221,False
275,31,734.834,1.3324,51.311,127.226,123.495,4.503,53.221,95.611,1.095,increase_temperature,9.987,54.976,False
275,32,731.863,1.3166,50.482,126.863,124.15,4.453,54.976,96.364,1.069,decrease_temperature,12.575,56.794,False
275,33,732.704,1.3501,52.858,129.039,124.129,4.173,56.794,96.521,1.077,increase_precursor_flow,13.783,58.524,False
275,34,732.044,1.3662,52.657,129.516,123.565,3.57,58.524,96.647,1.09,decrease_temperature,14.827,59.917,False
275,35,732.323,1.3731,52.874,129.438,126.759,3.633,59.917,95.923,1.04,increase_rf_power,14.717,61.431,False
275,36,736.66,1.3936,53.121,129.084,128.311,3.481,61.431,97.213,1.226,increase_temperature,16.719,62.742,False
275,37,739.757,1.387,51.34,130.317,128.058,3.729,62.742,95.844,1.37,increase_temperature,13.65,63.927,False
275,38,740.348,1.4244,50.713,133.86,133.75,3.956,63.927,96.252,1.406,increase_rf_power,15.083,65.139,False
275,39,740.852,1.4157,49.686,130.602,133.013,3.338,65.139,97.137,1.312,decrease_carrier_flow,18.507,66.128,False
276,0,687.198,0.925,55.401,87.552,101.913,13.451,7.075,96.75,0.714,observe,6.605,13.844,False
276,1,686.122,0.9432,56.345,89.321,99.321,13.171,13.844,95.644,0.572,decrease_rf_power,5.995,21.237,False
276,2,686.718,0.8911,54.55,90.086,95.268,13.978,21.237,96.075,0.561,decrease_rf_power,7.409,28.088,False
276,3,686.642,0.8856,54.919,89.681,97.521,13.902,28.088,97.007,0.505,increase_rf_power,10.598,35.051,False
276,4,684.354,0.9276,53.114,90.971,91.485,13.412,35.051,97.1,0.705,decrease_rf_power,10.463,41.656,False
276,5,685.078,0.9134,52.917,90.97,93.77,13.921,41.656,96.741,0.655,increase_rf_power,11.831,48.353,False
276,6,685.636,0.9478,52.987,90.084,96.291,13.842,48.353,97.379,0.543,increase_rf_power,16.832,55.611,False
276,7,682.834,0.9224,52.692,91.623,94.594,13.684,55.611,96.243,0.679,decrease_temperature,17.377,62.395,False
276,8,682.75,0.9366,53.634,91.382,93.849,13.62,62.395,97.888,0.906,increase_precursor_flow,24.744,69.392,False
276,9,686.448,0.9632,52.612,91.708,92.935,13.579,69.392,97.886,0.721,increase_temperature,36.006,77.109,False
276,10,691.68,0.9839,54.099,92.542,93.431,14.188,77.109,95.89,0.489,increase_temperature,49.644,85.184,False
276,11,690.766,1.0068,55.357,91.365,91.912,14.056,85.184,96.936,0.632,decrease_rf_power,77.349,93.745,False
276,12,688.882,0.98,54.49,91.431,88.863,13.786,93.745,97.862,0.69,decrease_rf_power,148.67,101.79,True
276,13,686.707,0.9973,53.917,93.536,89.941,13.531,101.79,95.932,0.691,decrease_temperature,63.267,109.508,False
276,14,686.176,1.0499,54.127,93.626,83.974,13.721,109.508,97.637,0.712,decrease_rf_power,44.542,117.887,False
276,15,684.945,1.081,54.04,93.572,83.146,13.047,117.887,96.887,0.788,decrease_temperature,29.96,125.356,False
276,16,684.883,1.0944,52.327,92.14,88.902,13.259,125.356,96.821,0.753,increase_rf_power,21.248,133.421,False
276,17,686.867,1.1483,52.773,90.571,86.992,13.35,130.0,97.298,0.684,increase_temperature,19.666,137.362,False
276,18,689.83,1.1029,51.663,90.745,86.884,13.356,130.0,97.271,0.71,increase_temperature,18.797,138.26,False
276,19,692.237,1.0861,51.964,91.6,91.643,13.426,130.0,96.838,0.558,increase_rf_power,19.071,138.351,False
276,20,690.107,1.0699,53.239,92.901,95.063,14.107,130.0,97.36,0.502,increase_rf_power,20.088,138.934,False
276,21,689.047,1.0705,53.19,94.216,92.882,13.941,130.0,96.111,0.699,decrease_rf_power,16.271,138.57,False
276,22,690.787,1.0758,52.173,94.014,94.677,13.753,130.0,97.573,0.547,increase_rf_power,20.92,137.846,False
276,23,689.822,1.1345,51.355,96.106,96.364,13.864,130.0,98.227,0.446,increase_carrier_flow,22.186,139.125,False
276,24,688.701,1.1156,51.676,95.063,91.125,13.723,130.0,98.178,0.638,decrease_rf_power,20.963,138.512,False
276,25,688.489,1.1425,53.649,95.884,91.279,14.253,130.0,97.747,0.343,increase_precursor_flow,22.218,138.763,False
276,26,687.783,1.0872,54.437,94.731,92.997,14.087,130.0,96.662,0.66,increase_rf_power,17.639,138.608,False
276,27,688.52,1.0656,54.38,93.744,91.886,13.952,130.0,97.557,0.671,decrease_rf_power,19.478,138.43,False
276,28,685.436,1.0606,57.018,95.736,97.421,13.665,130.0,96.523,0.664,increase_rf_power,17.465,138.497,False
276,29,686.044,1.0744,56.605,94.806,95.287,13.628,130.0,97.608,0.761,decrease_rf_power,18.654,138.822,False
276,30,686.841,1.0951,55.218,96.396,98.222,14.173,130.0,96.469,0.673,increase_rf_power,16.511,139.599,False
276,31,686.223,1.0843,54.904,95.746,97.974,14.061,130.0,97.742,0.707,decrease_carrier_flow,19.26,138.868,False
276,32,687.414,1.0836,55.662,97.362,99.621,14.241,130.0,96.904,0.661,increase_rf_power,17.273,139.918,False
276,33,687.86,1.0437,54.011,94.63,99.858,13.776,130.0,97.396,0.531,decrease_carrier_flow,20.401,138.284,False
276,34,687.469,1.0682,53.188,94.813,94.401,13.87,130.0,97.764,0.583,decrease_rf_power,20.424,138.713,False
276,35,686.757,1.1117,53.882,95.002,96.186,13.719,130.0,96.76,0.667,increase_rf_power,17.93,138.456,False
276,36,684.976,1.1004,54.339,91.209,94.284,13.452,130.0,97.197,0.807,decrease_carrier_flow,17.856,138.255,False
276,37,683.13,1.0626,55.551,90.243,94.611,13.298,130.0,97.189,0.675,decrease_temperature,19.011,138.127,False
276,38,683.17,1.0504,55.603,89.562,98.264,13.215,130.0,95.75,0.592,increase_rf_power,17.068,137.74,False
276,39,684.36,1.0463,55.271,90.665,101.534,12.96,130.0,95.593,0.73,increase_rf_power,15.732,137.682,False
277,0,726.407,1.3619,35.15,90.123,104.54,10.74,5.229,96.933,1.051,observe,4.477,8.739,False
277,1,724.679,1.3149,36.721,91.979,103.424,10.969,8.739,96.565,1.059,increase_carrier_flow,3.795,12.733,False
277,2,723.376,1.2798,36.87,91.107,103.866,10.881,12.733,96.574,0.761,decrease_temperature,6.406,16.718,False
277,3,720.31,1.2734,37.262,88.59,105.0,10.736,16.718,96.877,0.909,decrease_temperature,6.119,21.042,False
277,4,720.014,1.2324,39.298,88.74,105.38,10.695,21.042,95.973,0.681,increase_precursor_flow,6.516,25.809,False
277,5,718.617,1.2422,38.575,87.594,102.594,10.952,25.809,97.415,0.712,decrease_rf_power,9.594,30.517,False
277,6,718.47,1.261,37.765,89.099,103.672,11.339,30.517,95.663,0.731,increase_carrier_flow,6.535,35.369,False
277,7,713.793,1.2122,36.778,91.102,103.618,11.471,35.369,96.696,0.743,decrease_temperature,9.333,40.188,False
277,8,713.439,1.2067,37.292,89.486,104.065,11.539,40.188,96.138,0.626,decrease_carrier_flow,10.218,44.896,False
277,9,712.452,1.2188,36.367,88.072,105.638,11.824,44.896,96.024,0.614,increase_rf_power,11.618,50.119,False
277,10,709.022,1.1536,35.113,87.076,106.129,12.072,50.119,97.745,0.581,decrease_temperature,17.32,55.176,False
277,11,711.732,1.1325,35.591,87.391,109.069,12.514,55.176,95.023,0.71,increase_rf_power,13.436,60.181,False
277,12,712.507,1.1321,38.498,88.206,110.418,12.124,60.181,97.045,0.742,increase_precursor_flow,21.023,65.47,False
277,13,712.642,1.1636,37.82,88.838,108.788,12.977,65.47,98.236,0.686,decrease_rf_power,29.052,71.04,False
277,14,711.354,1.1628,36.681,87.466,112.886,13.114,71.04,96.302,0.784,increase_rf_power,32.0,76.853,False
277,15,711.643,1.1451,39.863,85.382,113.104,13.283,76.853,96.359,0.651,increase_precursor_flow,44.575,83.078,False
277,16,712.346,1.1269,41.024,85.742,112.681,13.321,83.078,97.626,0.736,increase_precursor_flow,63.122,89.485,False
277,17,712.769,1.1498,39.607,84.938,112.315,13.06,89.485,96.688,0.628,decrease_precursor_flow,84.768,95.615,False
277,18,710.297,1.1498,40.27,85.08,118.827,13.004,95.615,97.475,0.744,increase_rf_power,148.677,101.573,True
277,19,712.982,1.1856,39.922,84.199,120.66,12.761,101.573,95.141,0.762,increase_temperature,69.002,107.28,False
277,20,715.941,1.1864,38.273,87.303,119.045,12.776,107.28,97.105,0.872,increase_carrier_flow,54.483,112.78,False
277,21,715.664,1.1861,37.576,85.745,118.285,13.241,112.78,95.542,0.846,decrease_carrier_flow,38.854,118.13,False
277,22,717.712,1.1693,36.603,86.296,118.706,13.697,118.13,95.502,0.806,increase_temperature,29.13,123.819,False
277,23,712.13,1.1742,35.836,89.271,117.453,13.598,123.819,96.581,0.894,decrease_temperature,23.602,129.306,False
277,24,707.915,1.2021,33.874,88.828,114.742,13.288,129.306,96.862,0.669,decrease_temperature,21.151,134.428,False
277,25,708.982,1.2186,33.596,89.809,114.922,13.143,130.0,97.591,0.834,increase_temperature,20.522,135.412,False
277,26,705.576,1.2201,34.899,87.968,114.683,12.918,130.0,98.661,0.654,decrease_temperature,24.069,135.495,False
277,27,705.241,1.2758,35.097,87.026,110.556,13.244,130.0,96.508,0.665,decrease_rf_power,19.738,135.357,False
277,28,706.509,1.2346,34.016,87.354,106.588,13.448,130.0,96.541,0.581,decrease_rf_power,20.486,135.3,False
277,29,708.085,1.2215,34.721,89.072,106.474,13.519,130.0,96.025,0.534,increase_carrier_flow,19.642,135.533,False
277,30,708.277,1.207,35.139,88.624,105.207,13.46,130.0,97.496,0.592,decrease_rf_power,22.313,135.294,False
277,31,707.482,1.2467,34.816,89.498,100.274,13.268,130.0,97.554,0.637,decrease_rf_power,21.695,135.819,False
277,32,705.855,1.2524,34.423,90.013,102.479,13.326,130.0,97.676,0.483,increase_rf_power,23.182,135.79,False
277,33,701.978,1.2781,34.503,92.128,103.344,13.804,130.0,97.21,0.49,decrease_temperature,21.991,135.964,False
277,34,700.929,1.2335,35.131,90.884,102.657,13.791,130.0,97.143,0.28,decrease_carrier_flow,23.604,135.871,False
277,35,700.974,1.25,33.349,89.82,106.153,13.761,130.0,97.363,0.439,increase_rf_power,23.066,135.496,False
277,36,698.847,1.2258,34.753,88.233,105.952,14.112,130.0,95.616,0.682,decrease_temperature,17.318,135.833,False
277,37,699.111,1.2092,34.586,89.379,101.951,13.965,130.0,98.073,0.589,decrease_rf_power,22.756,136.156,False
